comment_id,author,author_channel_id,text,like_count,published_at,updated_at,cleaned_text,original_length,cleaned_length,sentiment_label,sentiment_confidence,sentiment_prediction,prob_negative,prob_neutral,prob_positive,manual_correction
UgyeyT-o7IFooD3qEuR4AaABAg,@tamirklein4391,UCapkL__ILelJ_1jB6L39pMQ,"Jesus Christ , harder then my first degree",0,2024-12-04T17:43:23Z,2024-12-04T17:43:23Z,"Jesus Christ , harder then my first degree",42,42,Negative,0.7853732705116272,0,0.7853732705116272,0.1607455462217331,0.053881194442510605,False
Ugz5h8brJy5BVUMb-u54AaABAg,@madebyfree,UCEMFxCc0I3CGjqAMJg1rUxg,Thx 😊for these are so easy for descaling ✅ I have older from 2019 and the process is straightforward and it was easy for me 🆗,0,2024-11-25T11:49:42Z,2024-11-25T13:23:04Z,Thx for these are so easy for descaling I have older from 2019 and the process is straightforward and it was easy for me,125,120,Positive,0.9667717814445496,2,0.004759762901812792,0.028468484058976173,0.9667717814445496,False
UgwKk0AQjkZj0NuyTVt4AaABAg,@brandonwaugerman9545,UCOrS6FTGlIzh0D0iMRxlnjg,Why is this so fucking complicated? it should be 2-3 steps max....,0,2024-11-21T17:15:34Z,2024-11-21T17:15:34Z,Why is this so fucking complicated? it should be 2-3 steps max....,66,66,Negative,0.9054082036018372,0,0.9054082036018372,0.08660557121038437,0.007986200042068958,False
UgystY6lGiQ05KAMfG94AaABAg,@federico6074,UCyS0lTCESATQH6_wz52qV5g,kurzgesagt?,0,2024-11-20T15:24:43Z,2024-11-20T15:24:43Z,kurzgesagt?,11,11,Neutral,0.8055770397186279,1,0.1112838163971901,0.8055770397186279,0.08313919603824615,False
Ugz9nL5xu9W5BGWRyMd4AaABAg,@andyzkman3003,UCrM_DFxnSqz2mmzhBrkVl9g,i have anger issue now,0,2024-11-11T20:02:54Z,2024-11-11T20:02:54Z,i have anger issue now,22,22,Negative,0.8247120380401611,0,0.8247120380401611,0.1622699648141861,0.0130179887637496,False
Ugx7i2aHDZXBtM45K9R4AaABAg,@ahmkarim1,UCTOV2A6JR1UpajESL7I8I0Q,It’s a real shit this explanation,1,2024-11-11T10:05:16Z,2024-11-11T10:05:16Z,It’s a real shit this explanation,33,33,Negative,0.8592961430549622,0,0.8592961430549622,0.1260148584842682,0.014688982628285885,False
Ugxw0yV25UNXnxf1dWt4AaABAg,@notnot4021,UC3ycGKkg3nENZ76V-c45MWg,what tf is complexity if I know these before I'll never buy it. sad,3,2024-11-10T06:13:29Z,2024-11-10T06:13:29Z,what tf is complexity if I know these before I'll never buy it. sad,67,67,Negative,0.9063700437545776,0,0.9063700437545776,0.08577380329370499,0.007856203243136406,False
UgyRhA7ZkTpBBafycJB4AaABAg,@ashleybrooks985,UCNzJDJz-u8SClEjfr03D2Ig,I just got this machine for a bargain price but now starting to question whether I can afford the therapy when it's descaling time,0,2024-11-07T18:47:51Z,2024-11-07T18:47:51Z,I just got this machine for a bargain price but now starting to question whether I can afford the therapy when it's descaling time,130,130,Negative,0.5374550819396973,0,0.5374550819396973,0.40365901589393616,0.058885879814624786,True
UgzibcyByswl3oVUXMN4AaABAg,@ashleybrooks985,UCNzJDJz-u8SClEjfr03D2Ig,It's easier to solve a rubix cube,0,2024-11-07T18:46:24Z,2024-11-07T18:46:24Z,It's easier to solve a rubix cube,33,33,Negative,0.5571414232254028,1,0.06121612712740898,0.5571414232254028,0.3816424608230591,True
UgzVcyXnlxICTKqZKoh4AaABAg,@nathanclinton11,UChfIbZixU208vL2XvaqM2RQ,But how long until you should reclean it??,0,2024-11-07T18:22:52Z,2024-11-07T18:22:52Z,But how long until you should reclean it??,42,42,Neutral,0.8653334975242615,1,0.1190350279211998,0.8653334975242615,0.01563144102692604,False
UgxW2-3ZwQAbWaUAsVJ4AaABAg,@michaeloleta6683,UCxXGj-FdtSSwaoBh0_86WFw,this Fu cking frau d advertisement campany I do it many times still garbage nespresso machine,0,2024-11-05T04:50:02Z,2024-11-05T04:50:02Z,this Fu cking frau d advertisement campany I do it many times still garbage nespresso machine,93,93,Negative,0.9400741457939148,0,0.9400741457939148,0.05172799900174141,0.008197794668376446,False
UgyaH2lqocnzk6jM_A14AaABAg,@BenG-vf7et,UCX-aPFdrzVnSv0ZmGeqyyPw,Is it too much to ask for a descaling and cleaning button instead of these gymnastics?,19,2024-11-03T17:38:17Z,2024-11-03T17:38:17Z,Is it too much to ask for a descaling and cleaning button instead of these gymnastics?,86,86,Negative,0.5653254985809326,0,0.5653254985809326,0.4088774621486664,0.025797085836529732,True
Ugz6vLcM2LfZH0fdF914AaABAg,@yriszarova6965,UCJAmy9ZZGMbT8ZnS_hJBrTw,"I can’t guys , I’m done, it’s all about one button but I’m confused",0,2024-11-03T06:39:09Z,2024-11-03T06:39:09Z,"I can’t guys , I’m done, it’s all about one button but I’m confused",67,67,Negative,0.8299676775932312,0,0.8299676775932312,0.15731684863567352,0.012715439312160015,False
Ugy5CfZxaHxtWgNmVK14AaABAg,@kingvizza,UCme88FjA6AkoUO8UVZZM1qw,Whoever created the instruction for this video must’ve just come back from a bender in Vegas,0,2024-11-03T01:21:18Z,2024-11-03T01:21:18Z,Whoever created the instruction for this video must’ve just come back from a bender in Vegas,92,92,Negative,0.5698403120040894,1,0.37095004320144653,0.5698403120040894,0.05920962616801262,True
UgwQdvzCdYftJe0_Izt4AaABAg,@tviscool1234,UC8QUGeoy6_dpib-VpcXlnhA,I just get a red light,0,2024-11-02T15:54:04Z,2024-11-02T15:54:04Z,I just get a red light,22,22,Neutral,0.6768395304679871,1,0.09728144109249115,0.6768395304679871,0.2258790135383606,True
UgyJiLg-67hNcv2vBXx4AaABAg,@TheArthouseOasis,UCDMa9PKCS0Bhf1H2MmphL8Q,"Oh my god. I had to watch this about 8 times. Confusing, perplexing, contradictory, and what does ‘empty the system of your machine’ even mean?? do you need to do that after descaling?No live chat, no coherent explanation anywhere. I’m just going to have to hope that the clean worked, drink some coffee and hope death does not ensue. Pray for me.",0,2024-11-02T12:48:25Z,2024-11-02T12:49:15Z,"Oh my god. I had to watch this about 8 times. Confusing, perplexing, contradictory, and what does ‘empty the system of your machine’ even mean?? do you need to do that after descaling?No live chat, no coherent explanation anywhere. I’m just going to have to hope that the clean worked, drink some coffee and hope death does not ensue. Pray for me.",347,347,Negative,0.8878879547119141,0,0.8878879547119141,0.10293768346309662,0.009174389764666557,False
Ugxbl9m9G-sRLowFIqJ4AaABAg,@MarthaRowen,UCdsQitgenhf42lBZV5mgM2w,"Do the hokey pokey and turn yourself around, that's what it's all about!  Oh wait,...",0,2024-11-01T22:36:48Z,2024-11-01T22:36:48Z,"Do the hokey pokey and turn yourself around, that's what it's all about! Oh wait,...",85,84,Negative,0.533499538898468,2,0.05881299450993538,0.4076874852180481,0.533499538898468,True
UgwYRrQPVk6CJrlUCwl4AaABAg,@iggy.p,UCfTwmHPAO1dqZ7ybl9GfNcA,"Dear Lord, could you make it a bit easier! Complexity of it’s all! Fuck",0,2024-10-29T08:38:20Z,2024-10-29T08:38:20Z,"Dear Lord, could you make it a bit easier! Complexity of it’s all! Fuck",71,71,Negative,0.7906872034072876,0,0.7906872034072876,0.13375051319599152,0.07556228339672089,False
Ugz24mjMfAPhjwWkUuZ4AaABAg,@orchidlover5137,UCAy02hyD7DU1doz5s15Gciw,Why is Keurig earlier in doing this? Ughhhh,0,2024-10-21T15:31:43Z,2024-10-21T15:31:43Z,Why is Keurig earlier in doing this? Ughhhh,43,43,Negative,0.875588595867157,0,0.875588595867157,0.11633609235286713,0.00807537417858839,False
Ugzqnavat6xMx3V9KXF4AaABAg,@rachelparenteau7452,UCETGbWrd-6XbbaSkUNShclQ,Why is this so difficult!! I’ll never buy this machine again once it’s dies,0,2024-10-19T17:18:27Z,2024-10-19T17:18:27Z,Why is this so difficult!! I’ll never buy this machine again once it’s dies,75,75,Negative,0.9548936486244202,0,0.9548936486244202,0.03952611982822418,0.0055802445858716965,False
UgxcuqfQo22zIEM2kw54AaABAg,@oc2976,UC994ecka3GEDgTNFS0QDz6Q,They couldn’t just out in a descale button???,0,2024-10-17T00:58:01Z,2024-10-17T00:58:01Z,They couldn’t just out in a descale button???,45,45,Negative,0.6135032773017883,1,0.36805588006973267,0.6135032773017883,0.01844080537557602,True
UgwykdL1cZbsTcUm-3p4AaABAg,@melissaperkins8910,UC8KX9En69edtX3438HMo2gQ,Can y'all just make a descaling pod?,0,2024-10-15T13:25:47Z,2024-10-15T13:25:47Z,Can y'all just make a descaling pod?,36,36,Negative,0.6680111885070801,1,0.2697684168815613,0.6680111885070801,0.06222037225961685,True
UgyO1SKIjCA5HP3cDS94AaABAg,@Rishon163,UCnbacQS7STRSzjQzGvcm2DQ,The worst video ever!!!!!,1,2024-10-15T07:37:08Z,2024-10-15T07:37:08Z,The worst video ever!!!!!,25,25,Negative,0.9421391487121582,0,0.9421391487121582,0.04716947674751282,0.010691423900425434,False
UgyahpyzTklL0JlXwZV4AaABAg,@fernandopereira9705,UCqoUY-OGLEFvA2lKKJrLtgw,What's the problem with having more buttons??? Now I realized I like buttons!!! I miss them on the vertuo pop!! 😅😅😅😅😅😅😅,0,2024-10-15T01:29:04Z,2024-10-15T01:29:04Z,What's the problem with having more buttons??? Now I realized I like buttons!!! I miss them on the vertuo pop!!,119,111,Negative,0.40920794010162354,1,0.3193948268890381,0.40920794010162354,0.2713972330093384,True
UgzyQS5SucBU2mBbhbx4AaABAg,@fernandopereira9705,UCqoUY-OGLEFvA2lKKJrLtgw,Just got mine out of the box and prepared a coffee. Now I'm unsuccessfully trying to empty the machine system. I will presume the system is already empty! Hope not f... it up!!!,0,2024-10-15T01:18:12Z,2024-10-15T01:21:57Z,Just got mine out of the box and prepared a coffee. Now I'm unsuccessfully trying to empty the machine system. I will presume the system is already empty! Hope not f... it up!!!,177,177,Negative,0.4202965497970581,1,0.364080548286438,0.4202965497970581,0.21562296152114868,True
UgyIQnumhti_xnDbS314AaABAg,@annie_sherbet91,UCmu2WCreaUmLrRKKCqW6jDA,You all have made my day!,1,2024-10-14T05:02:13Z,2024-10-14T05:02:13Z,You all have made my day!,25,25,Positive,0.9823542833328247,2,0.006224418990314007,0.011421293020248413,0.9823542833328247,False
UgyG8Q9ftVk08tKQyJ54AaABAg,@annie_sherbet91,UCmu2WCreaUmLrRKKCqW6jDA,This comment section is hilarious- I’m crying lol,0,2024-10-14T04:24:50Z,2024-10-14T04:24:50Z,This comment section is hilarious- I’m crying lol,49,49,Positive,0.9476892948150635,2,0.01853254996240139,0.03377808630466461,0.9476892948150635,False
UgyU4CS3YEhfjntjwKp4AaABAg,@flacoliseu86,UC1YUIj-NCirV72ECMqfmfgg,It simply doesn't work on my machine. Nothing works and I can't clean it. This is very disappointing. The light turns red every time I press the button when it's yellow.,0,2024-10-13T12:33:56Z,2024-10-13T12:33:56Z,It simply doesn't work on my machine. Nothing works and I can't clean it. This is very disappointing. The light turns red every time I press the button when it's yellow.,169,169,Negative,0.9483212828636169,0,0.9483212828636169,0.04673793911933899,0.004940801300108433,False
UgxqHGg7X07yFhExxZ94AaABAg,@olhaovcharenko1663,UCGkGy5kFoYTR9g4Ssn9mMBA,Water does not go after clicking within 2 seconds.,0,2024-10-09T10:52:18Z,2024-10-09T10:52:18Z,Water does not go after clicking within 2 seconds.,50,50,Negative,0.5949318408966064,0,0.5949318408966064,0.38361939787864685,0.02144872583448887,True
UgzUPeUhNW2MWgrAJJZ4AaABAg,@stefanosanagnostou6797,UCmZxZD69x0VoxCtXywkdnFg,Is this the voice of kurzgesagt ?,0,2024-10-07T07:19:24Z,2024-10-07T07:19:24Z,Is this the voice of kurzgesagt ?,33,33,Neutral,0.9263405203819275,1,0.04804448410868645,0.9263405203819275,0.025615062564611435,False
UgykevqntYEI8p55Eux4AaABAg,@andreav.jacome6471,UCV6Q-hZJLiuhEjUCrRs6T9w,Booooo! Booo this man!,0,2024-10-06T17:55:15Z,2024-10-06T17:55:15Z,Booooo! Booo this man!,22,22,Negative,0.7230224013328552,0,0.7230224013328552,0.18824800848960876,0.08872959017753601,False
UgyJon6mXgZiMJ0z89p4AaABAg,@gobble0gobble,UCHXUQB2K0Fb7uWv__kGF6Yw,"The cleaning wasnt working for me (kept flashing red after pressing three times)- so i took the coffee out of a capsule, put it back in the machine, and added cleaner to the water tank- worked! Just make sure to run it a few times to remove residue",0,2024-10-05T10:24:13Z,2024-10-05T10:24:13Z,"The cleaning wasnt working for me (kept flashing red after pressing three times)- so i took the coffee out of a capsule, put it back in the machine, and added cleaner to the water tank- worked! Just make sure to run it a few times to remove residue",248,248,Negative,0.49438855051994324,0,0.49438855051994324,0.4167458713054657,0.08886555582284927,True
Ugx-kDufiebs7qiUL9N4AaABAg,@badreddine4459,UCg5P9poopj8AKprXTCT3Q_g,"Make life easier by connecting your machine to the Nespresso phone app. Simply fill the container, click on Cleaning or descaling and press the button, and voilà! You're done ! 
Thank me later ;)",1,2024-10-03T13:46:38Z,2024-10-03T13:46:38Z,"Make life easier by connecting your machine to the Nespresso phone app. Simply fill the container, click on Cleaning or descaling and press the button, and voilà! You're done ! Thank me later ;)",195,194,Positive,0.9490005970001221,2,0.0026802350766956806,0.04831911250948906,0.9490005970001221,False
UgzM0zqTSDcswTVeNWN4AaABAg,@edwinat33,UCvWDxmbKRmShOp83u-70wcw,Unbelievable.  I'm getting my drip machine out of the garage and throwing this thing out.,0,2024-10-01T17:19:19Z,2024-10-01T17:19:19Z,Unbelievable. I'm getting my drip machine out of the garage and throwing this thing out.,89,88,Negative,0.8845779895782471,0,0.8845779895782471,0.09827353060245514,0.017148518934845924,False
UgzfO-N7bjaCimnv2up4AaABAg,@benyehuda111,UCDRY52CDMAMexmcyC3bEhqA,"Was für ein umständlicher Sch....  Noch blöder geht es wohl nicht mehr, oder?  Das war meine letzte Maschine von Nespresso!",1,2024-10-01T09:53:20Z,2024-10-01T09:53:20Z,"Was für ein umständlicher Sch.... Noch blöder geht es wohl nicht mehr, oder? Das war meine letzte Maschine von Nespresso!",123,121,Neutral,0.627618670463562,1,0.036586541682481766,0.627618670463562,0.33579474687576294,True
UgzTBdMhfJ_yErDnZqZ4AaABAg,@blackforest885,UCMYYEiQntuvlC__Vk0CLQ5w,Can you please make another video. This one is so confusing and I was working as engineer for a NASA.,20,2024-09-30T12:22:55Z,2024-09-30T12:22:55Z,Can you please make another video. This one is so confusing and I was working as engineer for a NASA.,101,101,Negative,0.7899721264839172,0,0.7899721264839172,0.196127787232399,0.013900108635425568,False
UgyxzHy7wmH1amCA8_d4AaABAg,@Rightchickenwing,UCQFvZ2H1NKef1LnmycsjTFg,"I wish I never started this descaling / cleaning process, especially when I am just using water and don't have any descaler 😂😂",0,2024-09-29T12:41:12Z,2024-09-29T12:41:12Z,"I wish I never started this descaling / cleaning process, especially when I am just using water and don't have any descaler",126,123,Negative,0.7791935801506042,0,0.7791935801506042,0.20357637107372284,0.017229972407221794,False
UgzRFWrSR8eJvP8Vcw94AaABAg,@Rightchickenwing,UCQFvZ2H1NKef1LnmycsjTFg,"I've got mine stuck on descale mode, but I think overall I've not had it running for 20 mins",0,2024-09-29T12:04:21Z,2024-09-29T12:04:21Z,"I've got mine stuck on descale mode, but I think overall I've not had it running for 20 mins",92,92,Negative,0.569480299949646,1,0.3986235558986664,0.569480299949646,0.03189612179994583,True
Ugy63M8pbtUhQ0LBd3d4AaABAg,@melaniedoran8182,UCrvyEY-yDxm3FBNLyzxGPIw,Ah this is insane.  A load of nonsense and the stress of it,1,2024-09-27T17:43:11Z,2024-09-27T17:43:11Z,Ah this is insane. A load of nonsense and the stress of it,59,58,Negative,0.9107276797294617,0,0.9107276797294617,0.0745227113366127,0.014749615453183651,False
UgwmbXNTNpsMxHiLvsd4AaABAg,@natajwalker,UCksyTEvKG1zj5jB_hUOeHRg,How do you just get hot water?,0,2024-09-25T23:49:55Z,2024-09-25T23:49:55Z,How do you just get hot water?,30,30,Neutral,0.7777032852172852,1,0.19045333564281464,0.7777032852172852,0.031843315809965134,False
UgwDeFSIfG3ijLE_eQl4AaABAg,@RWolf215,UCSeIkxsyuzK5xNXguDsjZ2A,Gave up and made a french press,0,2024-09-25T14:00:23Z,2024-09-25T14:00:23Z,Gave up and made a french press,31,31,Negative,0.5940990447998047,1,0.2588548958301544,0.5940990447998047,0.14704611897468567,True
UgwO1a_dBLpgCm6E5vp4AaABAg,@noelmcnamara6983,UC9jw5aao4IAAzXmSSf2HCHg,"This machine is shit.  Pity, cause their coffee is lovely. I notice that they only reply to  messages that suit them.😢",1,2024-09-24T07:02:12Z,2024-09-24T07:02:12Z,"This machine is shit. Pity, cause their coffee is lovely. I notice that they only reply to messages that suit them.",118,115,Negative,0.9315158724784851,0,0.9315158724784851,0.058149076998233795,0.010334981605410576,False
UgzmWuWvIn1rYTmHpyZ4AaABAg,@gailsiebritz6619,UCV2LJUUrkKQQ25oOhuEuPEQ,😆🤣😂😂😂I loved reading the comments. It made watching the video a few times and then some worth my while...,7,2024-09-22T07:04:20Z,2024-09-22T07:04:20Z,I loved reading the comments. It made watching the video a few times and then some worth my while...,105,100,Positive,0.984923243522644,2,0.002855864120647311,0.012220928445458412,0.984923243522644,False
Ugw7ETYvAg1nbQ8ppzB4AaABAg,@reneecox6587,UCnCKi7_-KbxG9jlZqJtjaFw,Wtf this is hurting my brain,0,2024-09-22T06:46:17Z,2024-09-22T06:46:17Z,Wtf this is hurting my brain,28,28,Negative,0.9057937860488892,0,0.9057937860488892,0.08321993798017502,0.010986178182065487,False
UgymyPNevVHlx5NK2u54AaABAg,@rockinhorse123,UCD4yuDT5Brt_uYaX-q27uWQ,"Y’all, don’t ever chat with support about an issue. They make you FaceTime them, and in my case we did a factory reset…. It was astonishing all of the unlocking and locking and pressing and holding I had to do 😂",1,2024-09-21T00:13:41Z,2024-09-21T00:13:41Z,"Y’all, don’t ever chat with support about an issue. They make you FaceTime them, and in my case we did a factory reset…. It was astonishing all of the unlocking and locking and pressing and holding I had to do",211,209,Negative,0.7506709098815918,0,0.7506709098815918,0.21430183947086334,0.035027239471673965,False
UgxG0LgIMoGbeKSMYhB4AaABAg,@dorteramacey5672,UCAZMFucytPTIw-PL3dug57g,Gonzalez Anthony Thompson Timothy Thompson Kenneth,0,2024-09-18T06:39:03Z,2024-09-18T06:39:03Z,Gonzalez Anthony Thompson Timothy Thompson Kenneth,50,50,Neutral,0.894371747970581,1,0.008981685154139996,0.894371747970581,0.09664656221866608,False
UgxZp8OXtsm_2yvIRsF4AaABAg,@krisztinavida386,UC07gvAcWiCAOxubBLjWlDkg,"I like the creamy Vertuo coffee, but this process... nonsense!",1,2024-09-16T17:55:32Z,2024-09-16T17:55:32Z,"I like the creamy Vertuo coffee, but this process... nonsense!",62,62,Negative,0.6379563212394714,0,0.6379563212394714,0.27977415919303894,0.082269586622715,True
UgwWNW0J3fmH4TtyPLB4AaABAg,@ShotzyDucatzi,UCz7hhLoXXmm3kRJstdkZWpQ,I guess I don’t get it.  I’ve had 2 other Nespresso machines that were great . This one has been a huge disappointment.  Do you think Nespresso has watched this video?,1,2024-09-16T17:08:54Z,2024-09-16T17:08:54Z,I guess I don’t get it. I’ve had 2 other Nespresso machines that were great . This one has been a huge disappointment. Do you think Nespresso has watched this video?,167,165,Negative,0.8712257742881775,0,0.8712257742881775,0.11534924805164337,0.013424880802631378,False
UgyElX9BSXQNcQf5ZrV4AaABAg,@Clutchsandwich187,UCkdslik_FZpQAdCiMMVfEfw,This fucking video doesn’t even show how to clean it! Fucking dumb give me back my fucking money bitches,0,2024-09-16T04:00:00Z,2024-09-16T04:00:00Z,This fucking video doesn’t even show how to clean it! Fucking dumb give me back my fucking money bitches,104,104,Negative,0.9567809700965881,0,0.9567809700965881,0.03841439634561539,0.004804616328328848,False
UgzIj59O1KZYitXH4kR4AaABAg,@jannalynspeedy2667,UCGxpbz3hmmjDcT6c-RxAi4g,What does “to empty the system of your machine” mean??,0,2024-09-15T23:04:08Z,2024-09-15T23:04:08Z,What does “to empty the system of your machine” mean??,54,54,Neutral,0.781146764755249,1,0.19679926335811615,0.781146764755249,0.022053930908441544,False
UgxgozXVK5XuvhKxnlt4AaABAg,@JulieBlissard,UCUKu2pX0q6f6SkSHgND7AGA,It took me 4 tries to get the descaling process to work. If it hadn’t started working I was ready to pitch it,0,2024-09-08T13:28:02Z,2024-09-08T13:28:02Z,It took me 4 tries to get the descaling process to work. If it hadn’t started working I was ready to pitch it,109,109,Negative,0.7208415865898132,0,0.7208415865898132,0.2515970766544342,0.02756131812930107,False
Ugyt5HJlaU22fePKBqV4AaABAg,@jaayx7,UC3srpwQzfqkGZUw20YiPQ7A,The entire thing doesn’t even bother telling you too clean the capsule prong where the debris of the coffee is left stuck for as long as you use the machine.,1,2024-09-08T07:44:48Z,2024-09-08T07:44:48Z,The entire thing doesn’t even bother telling you too clean the capsule prong where the debris of the coffee is left stuck for as long as you use the machine.,157,157,Negative,0.8608224391937256,0,0.8608224391937256,0.13133829832077026,0.007839162833988667,False
UgyVJ-BYy1T7AGFyW3d4AaABAg,@Daemon_23,UCmGBRhpaZSA4teljLJ09OEA,"Turn left, turn right again, lift lid, turn left, warm the machine, turn left, leave lid somewhat up, turn right again, unlock it, press bottom 25 times, turn right again, one more left and right, hit the bottom…repeat this whole thing again. And press the button one more time to start the descaling process…ur welcome 🙏🏻",4,2024-09-06T01:17:30Z,2024-09-06T01:17:30Z,"Turn left, turn right again, lift lid, turn left, warm the machine, turn left, leave lid somewhat up, turn right again, unlock it, press bottom 25 times, turn right again, one more left and right, hit the bottom…repeat this whole thing again. And press the button one more time to start the descaling process…ur welcome",322,319,Neutral,0.7768137454986572,1,0.019339585676789284,0.7768137454986572,0.20384664833545685,False
UgwtPdLkbK1sQMXV-XV4AaABAg,@seestuff1115,UCKxWYqASmTaNYdu4sgrn4LA,"Instruction unclear, duck reached critical mass",1,2024-09-05T09:24:30Z,2024-09-05T09:24:30Z,"Instruction unclear, duck reached critical mass",47,47,Negative,0.6315802335739136,0,0.6315802335739136,0.35277578234672546,0.015643959864974022,True
UgziOuQUZ2qJ6ppToMZ4AaABAg,@MatthewEvans-ku7hz,UCmuQ_59grFVGWozgKzUgTbQ,blimey ...its back to using a cafetierre for me. And to be honest capsule coffee is underwhelming,0,2024-09-04T09:34:22Z,2024-09-04T09:34:22Z,blimey ...its back to using a cafetierre for me. And to be honest capsule coffee is underwhelming,97,97,Negative,0.9137630462646484,0,0.9137630462646484,0.0770179033279419,0.009218963794410229,False
Ugx7Khlwg8Fgnwu8rqB4AaABAg,@mattiecreates,UCErqCvZGS6G26tEypvtWO1Q,My god....that took me way to long to get it to work...fml,0,2024-09-02T19:02:58Z,2024-09-02T19:02:58Z,My god....that took me way to long to get it to work...fml,58,58,Negative,0.9402801990509033,0,0.9402801990509033,0.05231695994734764,0.007402897346764803,False
Ugzq55P6fFg1DwxRSwx4AaABAg,@andrewgriffin2721,UC5Ax5fcx54Jry-S88oS-EzQ,This has  to be a joke,0,2024-09-02T13:23:08Z,2024-09-02T13:23:08Z,This has to be a joke,22,21,Negative,0.769953191280365,0,0.769953191280365,0.18089725077152252,0.04914948344230652,False
UgwHKgisvUO8dZLYLEl4AaABAg,@emilyverdoza2571,UCz5PxbwvYcVWhPly6vWp42w,"Cleaning instructions are 1-7.  8-15 are descaling instructions. 
1. Make sure there's no pods in the capsule reader. 
2. Then close and put in lock position. 
3. Turn on and let it heat up 
4. Once it's heated press the button 3 times within 2 sec. 
5. Place a bowl to catch the water. 
6. It'll be done when the button light is steady. 
7. It'll notify you if you need to descale with an orange blinking light 
8. Pour new water into tank (17oz to be exact) 
9. Add 1 pouch of descaling 
10. Turn it on and let heat again
11. Hold button 7sec. It'll be in descaling mode once you see a rapid orange blinking light 
12. Lock the machine, unlock, hold button again for 7 sec then lock again 
13. Then push the button to start descaling process
14. Once done, rinse thoroughly and push the button to start the 2nd process
15. Once it empties, then wait 10min before using",137,2024-09-01T20:25:43Z,2024-09-01T20:25:55Z,"Cleaning instructions are 1-7. 8-15 are descaling instructions. 1. Make sure there's no pods in the capsule reader. 2. Then close and put in lock position. 3. Turn on and let it heat up 4. Once it's heated press the button 3 times within 2 sec. 5. Place a bowl to catch the water. 6. It'll be done when the button light is steady. 7. It'll notify you if you need to descale with an orange blinking light 8. Pour new water into tank (17oz to be exact) 9. Add 1 pouch of descaling 10. Turn it on and let heat again 11. Hold button 7sec. It'll be in descaling mode once you see a rapid orange blinking light 12. Lock the machine, unlock, hold button again for 7 sec then lock again 13. Then push the button to start descaling process 14. Once done, rinse thoroughly and push the button to start the 2nd process 15. Once it empties, then wait 10min before using",870,857,Neutral,0.9238340258598328,1,0.025786928832530975,0.9238340258598328,0.05037906393408775,False
UgxDRNN1hZunWjMxchZ4AaABAg,@oenes1,UCRy8wqSGsbHvnywBY6_8fjA,Bu makineyi derdime dert katmak için almışım. Anlaşıldı.,1,2024-08-29T18:20:02Z,2024-08-29T18:20:02Z,Bu makineyi derdime dert katmak için almışım. Anlaşıldı.,56,56,Neutral,0.8479692339897156,1,0.08181233704090118,0.8479692339897156,0.07021841406822205,False
UgzwZNTG4XuG4S8HMbd4AaABAg,@patzer18,UCqdfiwjmxlgWISqynBSSZ7g,"And I don't know what ""descaling"" is in the first place",0,2024-08-23T14:58:37Z,2024-08-23T14:58:37Z,"And I don't know what ""descaling"" is in the first place",55,55,Negative,0.7136722803115845,0,0.7136722803115845,0.26890361309051514,0.01742410659790039,False
UgxAkOkPBfQW4BOFZEZ4AaABAg,@garethv7815,UCqHGJRoRggOzjvqCeTd7YYA,You can get to the Moon easier. Someone’s having a laugh here,4,2024-08-12T15:59:02Z,2024-08-12T15:59:02Z,You can get to the Moon easier. Someone’s having a laugh here,61,61,Negative,0.5823472738265991,2,0.03997202590107918,0.3776806592941284,0.5823472738265991,True
UgwIVBiwUT4MWcYKEO14AaABAg,@zeynepcancam3281,UCqEwZXRfhWb__ePcXJrxW3Q,"This video is not helpful at all. My machine never gets into descaling mode. I dont how many times i opened and closed, locked, unlocked. !! I am  very disappointed!",1,2024-08-10T22:35:03Z,2024-08-10T22:35:03Z,"This video is not helpful at all. My machine never gets into descaling mode. I dont how many times i opened and closed, locked, unlocked. !! I am very disappointed!",165,164,Negative,0.9492801427841187,0,0.9492801427841187,0.04463444650173187,0.006085412576794624,False
UgxV5ZBDOKPNIILoXfl4AaABAg,@rentierschool1359,UCJp57Mh8VT9CDbTXEPBq8Wg,"Anyway, my machine trying to blow up the pressure inside nothing works and finally it shows mistake by red cup sign and one more thing then I left it plugged in  The head becomes hot!
Finland",2,2024-08-04T16:49:40Z,2024-08-04T17:11:05Z,"Anyway, my machine trying to blow up the pressure inside nothing works and finally it shows mistake by red cup sign and one more thing then I left it plugged in The head becomes hot! Finland",191,190,Negative,0.8640738725662231,0,0.8640738725662231,0.1244746744632721,0.011451458558440208,False
UgyeYfjWYrtR7A0qIp54AaABAg,@lhakarsangto,UCyevBJ2xgmPQgQV8gxcur2Q,I can't believe this! I might as well chug that descaling formula and scrub myself clean!! 😤😤😤😡😡😡!! This video is ridiculous!!,0,2024-08-02T19:38:36Z,2024-08-02T19:39:08Z,I can't believe this! I might as well chug that descaling formula and scrub myself clean!! !! This video is ridiculous!!,126,120,Negative,0.9456084370613098,0,0.9456084370613098,0.04565863311290741,0.00873294286429882,False
UgwhRO9CGm9vz4KiAc94AaABAg,@lhakarsangto,UCyevBJ2xgmPQgQV8gxcur2Q,I’m so mad right now!!!!,0,2024-08-02T19:32:55Z,2024-08-02T19:32:55Z,I’m so mad right now!!!!,24,24,Negative,0.9235600233078003,0,0.9235600233078003,0.062454331666231155,0.013985594734549522,False
